Age,Gender,Height_cm,Weight_kg,BMI,Workout_Type,Workout_Duration_min,Heart_Rate_avg,Intensity_Level,Diet_Type,Sleep_Hours,Hydration_Liters,Workout_Frequency,Calories_Burned_encoded
62.0,0,153.0,100.0,32.17,0,21.0,90.0,0,2,6.6,2.1,3.0,2
39.0,0,169.0,105.0,30.81,1,85.0,80.0,2,2,8.0,1.84,2.0,2
21.0,0,153.0,59.0,28.91,1,104.0,60.0,1,0,7.0,2.2,4.0,1
57.0,1,179.0,110.0,25.54,2,105.0,61.0,2,2,8.9,1.7,4.0,1
20.0,0,164.0,99.0,33.38,0,22.0,99.0,1,2,6.6,1.84,2.0,2
46.0,0,176.0,96.0,29.24,1,54.0,70.0,2,1,6.4,0.9,4.0,0
58.0,1,170.0,50.0,25.07,2,78.0,96.0,2,2,5.2,1.4,3.62,0
46.0,0,154.0,106.0,19.88,2,57.0,77.0,2,2,7.4,2.1,3.0,0
85.0,0,173.0,87.0,23.3,2,164.5,83.0,2,2,7.6,2.4,1.0,2
41.77,1,158.0,111.0,27.47,2,34.0,78.0,2,2,6.3,0.9,3.0,2
45.0,0,151.0,119.0,23.05,2,94.0,64.0,0,2,5.1,2.2,6.0,0
30.0,1,176.0,114.0,22.15,1,93.0,88.0,2,2,6.8,0.9,2.0,2
32.0,0,156.0,111.0,27.2,2,119.0,80.0,0,2,5.3,1.1,1.0,0
41.77,0,165.54,105.0,21.3,2,33.0,61.0,2,1,8.7,1.8,6.0,2
61.0,0,165.0,116.0,31.71,1,85.0,76.0,0,1,7.1,1.2,6.0,2
43.0,0,166.0,66.0,26.49,2,64.0,70.0,2,2,5.5,2.2,5.0,2
21.0,0,165.54,57.0,27.97,2,67.0,96.0,2,0,5.1,2.9,5.0,2
43.0,0,175.0,109.0,20.93,0,63.0,72.0,2,1,7.6,0.9,3.0,1
57.0,0,172.0,89.0,23.86,0,56.0,80.0,0,2,7.5,1.9,4.0,1
26.0,0,151.0,111.0,25.27,2,48.0,91.0,2,2,7.0,2.8,6.0,1
22.0,0,160.0,85.13,31.84,2,118.0,99.0,2,2,7.1,0.9,4.0,2
49.0,0,151.0,150.5,31.21,0,103.0,67.0,0,0,7.0,1.4,2.0,2
37.0,0,150.0,103.0,22.18,2,104.0,69.0,1,2,5.8,0.8,4.0,1
28.0,1,175.0,60.0,28.67,2,53.0,84.0,2,1,8.7,2.1,5.0,2
32.0,0,151.0,109.0,22.52,1,78.0,70.0,2,2,6.4,2.2,1.0,2
49.0,0,178.0,117.0,34.81,0,62.0,87.0,2,2,4.1,1.84,6.0,2
45.0,0,193.0,95.0,34.21,2,52.0,92.0,2,0,5.7,1.9,3.0,2
39.0,1,158.0,85.13,27.79,2,38.0,98.0,2,2,4.7,2.4,3.0,1
41.77,0,171.0,110.0,30.03,2,27.0,116.0,2,2,5.8,0.6,3.0,2
34.0,0,175.0,66.0,31.72,2,50.0,67.0,2,0,7.0,2.9,4.0,2
43.0,1,151.0,115.0,30.4,2,30.0,97.0,0,2,4.1,1.1,1.0,2
61.0,0,165.54,85.0,30.05,0,27.0,85.0,0,2,8.4,0.8,4.0,2
24.0,0,164.0,56.0,34.32,1,44.0,91.0,2,0,7.1,2.9,4.0,1
59.0,0,159.0,65.0,28.34,0,39.0,87.0,1,2,5.5,2.6,6.0,1
43.0,0,164.0,63.0,29.0,2,57.0,80.0,1,1,5.6,2.4,5.0,2
42.0,0,159.0,74.0,32.51,2,26.0,94.0,0,2,6.3,0.8,6.0,2
27.0,0,178.0,53.0,29.55,2,96.0,61.0,2,2,5.2,2.5,5.0,0
62.0,0,165.54,78.0,30.59,2,58.0,80.0,2,2,4.0,2.0,3.62,0
36.0,0,172.0,105.0,22.36,1,93.0,80.0,0,1,4.1,2.3,6.0,1
28.0,1,176.0,55.0,24.63,2,91.0,62.0,1,0,5.8,2.9,4.0,1
30.0,0,166.0,50.0,20.93,0,39.0,67.0,2,0,4.6,1.84,6.0,2
25.0,0,177.0,88.0,26.85,2,100.0,63.0,2,2,4.1,1.8,2.0,2
57.0,1,158.0,50.0,26.02,1,30.0,74.0,1,2,8.3,2.4,2.0,0
21.0,0,167.0,112.0,34.95,2,35.0,98.0,1,2,5.4,1.6,2.0,2
41.77,0,153.0,106.0,28.58,2,61.0,71.0,2,1,6.5,0.6,6.0,1
48.0,0,158.0,116.0,31.48,0,115.0,88.0,2,2,4.9,0.8,4.0,2
45.0,0,165.0,114.0,24.01,2,109.0,68.0,2,2,4.2,2.0,1.0,0
28.0,0,153.0,114.0,32.22,0,71.0,99.0,2,0,7.7,1.2,2.0,0
60.0,1,165.0,70.0,28.65,2,56.0,79.0,2,2,4.6,0.8,5.0,2
18.0,0,168.0,79.0,30.0,0,71.0,93.0,0,2,4.1,1.3,3.0,0
64.0,1,150.0,82.0,27.55,2,28.0,85.0,2,0,11.3,1.0,3.0,2
55.0,0,172.0,97.0,27.55,2,54.0,80.0,2,0,4.1,0.6,4.0,2
41.0,0,155.0,71.0,28.96,2,72.2,82.0,2,1,6.2,0.9,3.0,0
64.0,1,193.0,103.0,28.22,2,114.0,77.0,2,2,5.4,2.7,4.0,0
48.0,1,165.0,53.0,33.6,0,26.0,83.0,2,2,5.6,0.5,3.0,2
58.0,0,153.0,104.0,33.32,2,21.0,88.0,2,2,4.0,2.4,1.0,2
63.0,0,171.0,85.13,34.52,2,44.0,97.0,2,2,8.8,2.4,1.0,2
43.0,1,171.0,61.0,29.51,2,95.0,97.0,2,1,6.6,1.9,1.0,2
22.0,0,162.0,101.0,34.54,2,113.0,72.0,1,2,6.9,1.0,1.0,2
37.0,0,165.0,114.0,32.24,1,113.0,91.0,2,2,7.3,2.7,2.0,0
58.0,0,169.0,114.0,22.97,2,112.0,78.0,2,2,8.0,1.84,5.0,2
28.0,0,179.0,59.0,25.55,1,60.0,76.0,2,2,7.0,0.9,1.0,2
50.0,0,178.0,85.13,22.43,0,94.0,61.0,0,2,7.8,1.6,6.0,2
55.0,0,193.0,96.0,18.57,0,71.0,77.0,0,2,6.6,1.0,2.0,2
44.0,0,175.0,115.0,21.6,1,106.0,98.0,1,0,5.9,1.4,4.0,2
51.0,0,160.0,98.0,18.57,2,100.0,80.0,2,1,8.1,1.7,3.0,0
85.0,0,173.0,71.0,30.38,2,96.0,73.0,2,2,8.3,1.4,3.0,2
49.0,1,178.0,75.0,25.52,1,116.0,74.0,0,2,4.7,2.1,2.0,2
38.0,0,152.0,58.0,23.66,2,84.0,67.0,2,2,6.7,2.8,6.0,2
63.0,0,169.0,70.0,31.07,2,96.0,80.0,2,2,7.4,1.4,6.0,2
22.0,1,159.0,112.0,32.24,2,57.0,80.0,2,2,6.6,1.4,3.0,0
23.0,1,178.0,55.0,34.59,0,86.0,94.0,0,2,8.6,2.3,6.0,0
55.0,0,177.0,63.0,29.09,1,99.0,73.0,0,2,6.6,1.8,1.0,2
39.0,0,179.0,82.0,26.12,2,61.0,80.0,0,2,7.2,1.6,3.62,2
35.0,0,150.0,73.0,23.54,1,90.0,67.0,2,2,4.9,2.5,1.0,0
31.0,0,169.0,100.0,22.17,0,73.0,94.0,0,2,5.3,2.7,1.0,2
27.0,1,160.0,51.0,22.01,2,86.0,77.0,1,2,4.6,2.0,3.0,2
41.77,0,175.0,64.0,25.25,2,97.0,73.0,1,2,5.3,1.0,2.0,2
30.0,0,175.0,84.0,34.86,2,83.0,67.0,2,2,6.5,1.7,4.0,2
48.0,1,161.0,85.13,18.51,1,99.0,67.0,0,2,8.2,1.8,2.0,1
47.0,0,163.0,88.0,27.55,0,23.0,96.0,2,0,6.7,1.6,3.62,2
20.0,1,174.0,53.0,21.61,2,50.0,61.0,0,2,5.2,1.2,5.0,2
47.0,0,157.0,113.0,30.33,2,72.2,76.0,0,2,4.2,1.7,1.0,2
23.0,0,160.0,55.0,24.32,2,46.0,72.0,1,1,7.1,1.6,1.0,1
46.0,0,153.0,106.0,26.04,2,78.0,73.0,2,0,6.1,1.0,2.0,2
25.0,1,177.0,79.0,20.95,0,84.0,68.0,1,2,8.9,2.8,2.0,2
61.0,0,156.0,116.0,27.55,2,83.0,86.0,1,0,7.9,2.7,1.0,2
62.0,0,159.0,64.0,20.2,0,44.0,79.0,2,2,8.0,2.4,6.0,0
60.0,0,168.0,66.0,27.55,1,56.0,80.0,2,2,4.1,1.5,4.0,0
61.0,0,174.0,67.0,27.55,2,94.0,71.0,2,2,7.9,1.4,4.0,2
50.0,0,175.0,68.0,31.54,2,92.0,80.0,2,1,5.0,2.3,5.0,0
34.0,0,153.0,118.0,27.85,0,90.0,96.0,0,0,6.9,2.0,6.0,1
28.0,1,151.0,73.0,30.45,0,33.0,98.0,2,1,6.2,2.0,4.0,1
30.0,0,175.0,97.0,25.41,2,113.0,90.0,2,1,6.9,0.8,3.0,2
28.0,1,170.0,79.0,24.79,1,43.0,72.0,2,2,4.7,2.0,1.0,1
41.77,0,167.0,64.0,20.12,0,86.0,60.0,2,2,6.3,2.8,2.0,2
45.0,0,163.0,96.0,27.14,2,67.0,97.0,2,2,4.2,0.7,1.0,2
61.0,0,175.0,93.0,26.99,1,110.0,99.0,1,1,4.2,1.3,3.0,2
23.0,0,165.0,76.0,26.22,0,84.0,68.0,2,2,7.3,4.2,4.0,2
58.0,0,171.0,113.0,30.72,2,57.0,98.0,2,2,8.8,2.2,1.0,0
33.0,0,165.54,90.0,32.24,2,109.0,69.0,0,2,7.9,0.7,3.0,2
21.0,0,165.54,117.0,27.55,2,89.0,88.0,0,2,6.3,1.84,6.0,2
52.0,1,166.0,54.0,20.87,0,78.0,99.0,2,2,4.3,1.84,4.0,2
43.0,1,163.0,102.0,28.76,2,31.0,89.0,2,2,4.2,2.6,5.0,0
29.0,0,171.0,57.0,19.83,1,73.0,61.0,2,2,4.8,0.6,6.0,2
28.0,0,153.0,71.0,29.96,0,70.0,77.0,2,2,8.9,0.9,5.0,1
54.0,0,168.0,56.0,24.8,2,57.0,87.0,2,2,6.6,2.5,5.0,2
42.0,1,151.0,71.0,20.69,0,65.0,91.0,2,2,8.2,2.7,6.0,2
35.0,1,156.0,95.0,32.72,2,118.0,83.0,1,0,7.5,3.0,3.0,2
36.0,1,158.0,79.0,28.63,0,29.0,97.0,2,2,7.0,0.8,3.0,1
40.0,1,177.0,65.0,27.55,2,28.0,73.0,2,0,8.7,1.8,2.0,0
55.0,0,168.0,85.13,19.01,2,106.0,84.0,2,2,5.2,0.7,2.0,0
35.0,0,165.54,116.0,27.37,2,113.0,84.0,2,2,6.3,1.84,3.62,2
43.0,0,165.54,72.0,33.73,1,71.0,91.0,0,0,8.3,0.9,1.0,0
23.0,0,165.54,110.0,28.34,2,70.0,86.0,0,2,6.8,0.7,4.0,0
21.0,0,165.0,54.0,34.53,2,41.0,91.0,1,0,5.2,2.7,2.0,1
61.0,0,167.0,72.0,20.75,0,92.0,90.0,2,2,5.0,0.8,4.0,2
41.77,0,172.0,85.13,27.88,1,164.5,83.0,2,2,6.6,2.1,6.0,0
51.0,1,170.0,57.0,31.67,0,91.0,94.0,1,2,4.1,2.1,1.0,2
34.0,0,170.0,70.0,27.17,2,87.0,89.0,2,1,8.6,1.0,5.0,2
60.0,1,160.0,51.0,20.0,0,24.0,92.0,2,2,4.1,3.0,4.0,1
60.0,1,156.0,71.0,28.12,2,102.0,80.0,2,2,7.2,1.4,6.0,2
33.0,0,158.0,117.0,28.59,1,101.0,86.0,0,0,7.0,1.84,5.0,2
19.0,1,153.0,113.0,30.52,2,48.0,92.0,1,0,6.9,2.9,4.0,2
51.0,0,174.0,68.0,31.06,2,102.0,92.0,2,2,6.4,1.84,1.0,1
25.0,0,179.0,102.0,31.22,2,25.0,63.0,0,0,8.3,2.4,2.0,1
30.0,0,162.0,101.0,29.45,0,88.0,89.0,0,2,6.6,1.1,3.0,2
59.0,0,176.0,96.0,22.06,2,77.0,74.0,2,2,7.9,0.8,5.0,2
25.0,0,175.0,103.0,25.17,2,62.0,88.0,1,0,4.6,1.9,2.0,2
47.0,1,174.0,93.0,31.31,0,88.0,87.0,1,0,4.2,1.4,4.0,2
49.0,0,165.54,56.0,34.23,0,91.0,91.0,1,2,4.1,2.6,6.0,2
53.0,0,153.0,50.0,27.55,2,110.0,95.0,2,2,4.7,2.4,6.0,1
64.0,0,168.0,112.0,27.34,2,56.0,89.0,0,0,7.3,1.2,2.0,2
41.77,0,165.54,88.0,23.66,1,77.0,97.0,2,0,6.5,0.5,3.62,1
18.0,0,158.0,68.0,22.22,2,56.0,71.0,0,0,7.8,1.1,5.0,1
60.0,0,161.0,80.0,26.85,2,101.0,62.0,2,2,6.6,1.84,5.0,2
56.0,0,151.0,73.0,28.5,2,45.0,74.0,2,2,5.8,0.7,2.0,2
34.0,0,165.54,118.0,18.66,2,61.0,69.0,2,0,8.4,2.1,1.0,2
37.0,1,154.0,114.0,31.37,2,35.0,81.0,1,2,8.7,4.2,3.62,0
41.0,0,179.0,82.0,32.03,0,41.0,82.0,2,0,8.6,0.9,2.0,2
39.0,0,154.0,108.0,27.55,1,42.0,70.0,2,2,8.1,2.0,1.0,1
85.0,0,169.0,150.5,21.48,2,66.0,75.0,0,0,7.4,2.0,5.0,2
39.0,1,171.0,81.0,28.31,1,86.0,75.0,1,2,8.6,1.7,4.0,2
61.0,0,154.0,108.0,25.54,2,22.0,73.0,2,2,7.6,2.9,5.0,1
26.0,0,176.0,90.0,24.02,2,31.0,65.0,2,2,8.8,0.8,3.0,1
54.0,0,153.0,61.0,27.83,0,42.0,76.0,1,2,4.1,1.5,6.0,2
27.0,0,178.0,60.0,31.41,0,30.0,90.0,2,1,8.6,2.7,1.0,2
53.0,0,158.0,68.0,18.88,2,71.0,69.0,2,2,6.8,1.5,3.0,2
54.0,0,178.0,103.0,34.5,2,69.0,79.0,1,2,4.6,1.6,3.0,2
45.0,0,171.0,106.0,31.86,0,76.0,68.0,0,0,5.1,2.2,3.62,0
45.0,0,176.0,91.0,30.89,0,72.2,74.0,2,1,8.3,2.2,1.0,2
59.0,1,159.0,80.0,31.05,2,65.0,98.0,2,2,6.6,0.6,4.0,2
60.0,1,165.0,101.0,24.92,2,72.2,61.0,1,2,8.9,1.6,3.62,2
41.77,0,159.0,51.0,30.9,2,89.0,63.0,1,2,4.6,1.3,4.0,2
41.0,0,178.0,87.0,24.88,2,65.0,83.0,1,2,6.1,2.1,6.0,0
59.0,0,159.0,81.0,33.33,1,35.0,77.0,2,2,5.7,1.9,4.0,2
57.0,0,178.0,59.0,21.42,0,117.0,80.0,2,2,6.6,2.1,4.0,1
19.0,0,168.0,57.0,23.32,1,70.0,96.0,1,1,7.2,2.1,5.0,0
25.0,0,159.0,69.0,27.6,1,30.0,85.0,1,2,7.3,1.1,5.0,2
44.0,1,155.0,69.0,23.77,2,30.0,67.0,2,0,4.0,1.1,1.0,2
39.0,0,179.0,58.0,25.5,2,82.0,81.0,2,2,4.4,1.84,6.0,2
54.0,0,165.54,64.0,26.62,2,72.0,80.0,2,1,4.2,1.1,9.5,2
44.0,1,154.0,112.0,32.63,2,108.0,61.0,2,1,8.3,2.2,5.0,2
46.0,0,175.0,70.0,27.13,2,77.0,64.0,2,2,5.6,2.0,5.0,2
20.0,0,155.0,54.0,24.48,2,38.0,94.0,0,2,5.8,1.0,6.0,2
61.0,0,176.0,84.0,22.59,2,51.0,91.0,2,2,6.3,2.7,2.0,2
30.0,0,173.0,117.0,27.55,2,72.2,78.0,1,2,8.2,1.7,5.0,0
62.0,0,176.0,97.0,27.01,2,91.0,98.0,2,2,4.1,0.8,4.0,2
27.0,0,164.0,111.0,30.81,2,74.0,80.0,2,2,4.6,1.0,6.0,2
53.0,1,174.0,84.0,20.5,2,95.0,80.0,2,2,7.4,1.8,5.0,1
26.0,1,176.0,119.0,22.16,2,60.0,78.0,2,2,8.8,1.3,1.0,2
44.0,0,168.0,85.13,24.76,0,118.0,85.0,2,2,7.2,2.6,5.0,2
51.0,1,167.0,88.0,24.45,2,89.0,85.0,0,1,5.3,1.7,2.0,1
85.0,0,178.0,83.0,24.96,1,40.0,66.0,2,2,6.6,2.8,4.0,0
49.0,1,153.0,64.0,31.59,2,45.0,91.0,2,2,8.9,0.8,2.0,2
42.0,1,157.0,55.0,23.85,1,20.0,92.0,1,1,6.6,2.2,6.0,2
46.0,1,176.0,115.0,26.78,0,100.0,85.0,2,2,5.9,2.7,5.0,1
24.0,0,165.0,105.0,28.79,1,118.0,83.0,0,0,5.9,1.2,5.0,0
20.0,0,173.0,98.0,22.33,1,46.0,82.0,2,1,8.8,0.8,1.0,0
37.0,0,168.0,50.0,30.36,0,69.0,97.0,2,2,7.6,1.6,4.0,2
37.0,0,169.0,114.0,27.55,2,85.0,85.0,2,1,7.4,2.9,5.0,2
47.0,0,152.0,77.0,25.87,2,119.0,90.0,2,2,5.2,2.1,1.0,2
52.0,0,159.0,69.0,31.86,2,84.0,65.0,1,1,6.8,2.1,1.0,2
52.0,0,151.0,97.0,22.52,2,29.0,90.0,2,2,5.8,2.2,2.0,2
56.0,1,153.0,114.0,33.07,2,114.0,99.0,2,1,5.2,0.6,4.0,0
44.0,1,155.0,85.13,27.76,2,56.0,71.0,2,0,8.5,1.6,3.0,2
43.0,0,165.54,92.0,28.55,1,88.0,76.0,2,2,5.9,0.7,6.0,0
41.77,1,163.0,98.0,32.94,2,60.0,85.0,2,2,5.4,1.3,1.0,2
34.0,1,165.0,74.0,31.99,2,65.0,62.0,1,2,8.7,2.6,3.0,2
35.0,0,176.0,90.0,28.43,2,96.0,80.0,0,2,5.0,2.1,2.0,0
62.0,1,170.0,113.0,30.93,2,72.2,97.0,2,0,11.3,3.0,1.0,2
46.0,0,165.54,110.0,25.65,1,107.0,83.0,2,2,7.3,0.9,6.0,2
37.0,0,151.0,61.0,27.53,2,46.0,89.0,2,2,8.6,1.5,4.0,1
44.0,1,174.0,118.0,19.52,2,84.0,95.0,2,0,8.2,2.5,3.0,2
35.0,0,166.0,63.0,19.98,2,103.0,86.0,2,0,7.5,1.0,4.0,2
21.0,0,158.0,83.0,27.55,2,72.2,81.0,1,2,5.6,0.9,3.62,2
18.0,0,166.0,97.0,19.48,2,86.0,61.0,2,2,6.5,1.6,2.0,1
18.0,1,164.0,110.0,21.3,2,68.0,66.0,1,0,8.7,1.5,1.0,1
43.0,1,179.0,84.0,31.63,2,115.0,80.0,0,1,4.1,3.0,1.0,2
62.0,0,156.0,85.13,18.52,2,108.0,83.0,2,1,8.0,1.6,2.0,2
37.0,0,171.0,85.13,23.16,2,108.0,89.0,2,2,5.3,2.7,6.0,1
40.0,0,165.54,85.0,27.55,2,33.0,60.0,0,2,4.9,2.7,3.62,2
27.0,1,193.0,68.0,28.32,2,81.0,86.0,2,2,5.2,0.9,5.0,2
28.0,1,165.54,91.0,31.32,2,62.0,68.0,1,1,4.3,2.3,3.0,2
41.77,0,152.0,118.0,26.85,0,46.0,66.0,1,1,9.0,1.2,3.62,0
58.0,0,178.0,68.0,26.91,2,115.0,64.0,2,2,8.3,0.7,6.0,0
22.0,0,176.0,88.0,30.47,2,46.0,89.0,0,1,6.6,2.7,3.0,2
18.0,0,150.0,118.0,26.73,0,87.0,86.0,2,1,7.6,1.2,5.0,2
34.0,0,153.0,101.0,28.54,1,94.0,69.0,1,2,6.8,1.4,2.0,2
39.0,0,177.0,61.0,33.31,2,67.0,84.0,1,1,8.1,1.3,4.0,2
51.0,0,167.0,96.0,25.12,2,86.0,77.0,2,2,8.2,1.0,4.0,0
62.0,1,175.0,85.0,24.85,2,44.0,80.0,2,0,5.2,1.6,2.0,2
58.0,0,157.0,150.5,18.56,2,83.0,80.0,2,2,6.3,1.6,3.62,2
46.0,0,165.54,100.0,28.62,2,43.0,91.0,2,0,7.2,1.5,2.0,1
21.0,0,172.0,92.0,18.99,2,28.0,70.0,2,2,8.9,2.8,3.0,2
22.0,0,172.0,83.0,26.82,1,27.0,69.0,2,0,7.4,1.84,3.0,2
28.0,1,177.0,98.0,31.77,2,114.0,81.0,2,2,8.5,0.6,5.0,2
38.0,0,174.0,67.0,27.57,2,78.0,90.0,2,2,8.2,0.9,6.0,2
52.0,0,155.0,110.0,27.55,1,36.0,73.0,2,2,6.6,2.3,2.0,2
41.77,0,150.0,106.0,42.57,0,72.2,62.0,0,2,8.5,2.0,6.0,2
43.0,0,157.0,54.0,22.95,2,72.2,83.0,1,2,6.6,2.9,4.0,1
36.0,0,150.0,73.0,30.6,0,87.0,73.0,2,1,5.9,2.2,2.0,1
62.0,0,168.0,113.0,28.57,2,23.0,75.0,2,0,7.9,1.84,1.0,0
24.0,0,160.0,108.0,21.3,2,72.2,87.0,2,1,4.7,0.8,5.0,2
64.0,0,170.0,87.0,33.43,2,61.0,94.0,1,2,5.5,1.8,1.0,0
24.0,1,193.0,85.13,21.81,0,68.0,99.0,2,2,7.0,2.2,5.0,2
43.0,1,174.0,85.13,34.83,2,25.0,80.0,2,2,6.1,0.9,5.0,1
57.0,0,164.0,86.0,18.62,1,92.0,93.0,2,2,8.7,2.0,5.0,2
22.0,0,172.0,60.0,22.85,2,72.2,77.0,2,0,8.8,1.84,1.0,1
38.0,1,174.0,73.0,21.8,0,91.0,66.0,2,0,6.5,2.3,5.0,2
31.0,1,160.0,70.0,18.73,0,51.0,97.0,0,2,6.7,2.2,2.0,1
21.0,0,168.0,69.0,27.55,2,34.0,66.0,0,2,7.6,2.5,2.0,0
40.0,1,178.0,59.0,29.94,0,101.0,63.0,2,2,6.3,0.8,1.0,2
59.0,1,170.0,96.0,31.57,2,106.0,75.0,1,1,5.0,1.0,3.0,2
37.0,1,159.0,96.0,22.74,2,88.0,65.0,1,2,11.3,0.6,3.0,2
32.0,0,173.0,64.0,25.83,2,46.0,79.0,0,2,7.7,0.9,1.0,1
62.0,0,161.0,93.0,29.38,0,116.0,80.0,1,2,5.2,2.8,5.0,0
46.0,1,150.0,111.0,25.76,1,85.0,78.0,2,1,8.2,1.84,5.0,2
25.0,0,173.0,55.0,30.01,2,78.0,81.0,2,2,7.1,2.2,5.0,2
58.0,0,156.0,115.0,28.96,2,47.0,80.0,0,2,5.2,2.2,1.0,2
36.0,0,166.0,53.0,20.39,0,43.0,77.0,1,1,7.3,2.1,5.0,2
56.0,1,178.0,72.0,31.39,2,70.0,91.0,2,0,5.2,1.9,2.0,2
63.0,1,178.0,62.0,30.39,2,40.0,93.0,2,1,5.3,1.7,5.0,0
45.0,0,175.0,80.0,29.32,1,50.0,86.0,2,2,8.2,1.5,1.0,2
41.77,0,177.0,65.0,21.06,2,94.0,80.0,2,2,8.6,2.8,5.0,1
44.0,0,159.0,90.0,22.92,2,69.0,89.0,0,2,5.3,0.5,2.0,2
21.0,0,177.0,50.0,24.99,2,111.0,92.0,0,2,8.6,0.6,6.0,2
32.0,1,155.0,85.13,23.12,2,59.0,86.0,2,2,5.2,1.7,1.0,2
52.0,1,166.0,105.0,22.26,2,87.0,82.0,0,2,4.6,1.3,3.0,2
54.0,0,165.54,99.0,31.79,2,35.0,78.0,2,1,4.3,1.5,1.0,2
18.0,0,154.0,69.0,29.03,2,95.0,90.0,2,0,6.6,3.0,4.0,2
20.0,1,167.0,115.0,27.83,2,105.0,63.0,2,0,5.9,2.4,3.0,0
64.0,0,179.0,85.0,22.23,2,118.0,80.0,2,0,8.6,2.7,3.0,2
41.0,0,175.0,87.0,33.65,2,82.0,97.0,2,2,5.2,1.4,1.0,2
44.0,0,166.0,71.0,21.65,0,75.0,99.0,2,0,5.8,1.1,4.0,0
57.0,0,171.0,85.13,31.62,1,99.0,80.0,2,2,7.7,1.84,3.0,1
53.0,1,165.0,99.0,34.45,2,43.0,68.0,2,1,5.5,2.5,6.0,2
51.0,0,157.0,108.0,30.5,1,72.2,90.0,2,2,7.4,1.9,5.0,1
46.0,0,173.0,69.0,27.55,2,47.0,69.0,2,0,6.2,2.7,4.0,1
41.0,0,162.0,85.0,29.24,2,112.0,69.0,2,2,6.6,2.9,4.0,0
41.0,0,178.0,64.0,42.57,2,104.0,89.0,1,2,7.7,1.7,6.0,0
59.0,0,173.0,111.0,21.86,1,108.0,69.0,2,2,4.1,1.1,6.0,2
21.0,0,165.0,52.0,23.86,2,164.5,95.0,1,1,5.5,1.8,1.0,2
20.0,0,160.0,54.0,18.62,2,34.0,77.0,2,2,5.8,3.0,1.0,1
51.0,1,155.0,105.0,27.55,2,61.0,80.0,2,0,6.3,1.84,1.0,2
40.0,0,176.0,80.0,22.93,0,118.0,82.0,2,2,7.4,2.0,4.0,2
40.0,1,152.0,84.0,31.95,0,69.0,63.0,1,2,6.6,2.2,2.0,2
62.0,0,150.0,119.0,24.43,0,105.0,71.0,1,1,7.0,1.0,1.0,2
22.0,0,167.0,75.0,26.42,2,24.0,83.0,2,2,7.0,2.0,2.0,2
41.77,0,154.0,50.0,34.43,0,67.0,72.0,1,2,5.9,1.3,3.0,2
58.0,0,162.0,56.0,22.5,2,32.0,63.0,2,1,8.7,2.6,5.0,1
23.0,0,159.0,85.0,30.4,2,51.0,86.0,0,0,8.8,2.3,6.0,1
54.0,0,154.0,74.0,30.96,2,86.0,97.0,2,2,6.9,2.6,5.0,2
41.77,0,175.0,108.0,22.15,1,98.0,98.0,2,2,4.4,1.0,2.0,2
57.0,0,165.54,110.0,27.55,1,110.0,67.0,2,2,6.5,0.6,6.0,1
24.0,0,166.0,78.0,24.28,1,110.0,85.0,2,2,4.9,2.6,4.0,1
56.0,0,150.0,67.0,31.24,1,49.0,93.0,0,0,6.4,1.5,5.0,1
55.0,1,174.0,90.0,28.77,1,25.0,68.0,2,2,4.9,4.2,2.0,2
38.0,0,151.0,68.0,26.35,2,44.0,69.0,0,2,7.5,1.84,1.0,2
37.0,0,156.0,85.13,31.36,2,47.0,60.0,1,1,4.4,4.2,2.0,0
20.0,0,159.0,114.0,22.38,0,81.0,67.0,2,2,8.8,0.9,3.0,2
39.0,1,169.0,90.0,27.55,1,41.0,69.0,0,1,5.0,1.9,6.0,2
64.0,0,156.0,64.0,32.78,2,87.0,84.0,0,1,7.3,2.3,2.0,2
21.0,1,165.54,103.0,33.0,1,34.0,90.0,2,0,8.6,1.8,1.0,0
45.0,1,165.0,113.0,31.43,0,45.0,98.0,2,2,5.2,2.8,2.0,2
29.0,1,154.0,64.0,25.23,1,82.0,62.0,2,2,8.7,0.9,1.0,2
55.0,0,178.0,85.13,34.7,2,37.0,98.0,2,0,5.9,1.7,6.0,0
53.0,0,177.0,71.0,24.76,0,72.2,80.0,2,2,8.8,0.9,3.62,1
64.0,0,161.0,67.0,27.55,0,82.0,94.0,1,2,8.9,2.7,3.0,2
58.0,0,166.0,51.0,21.16,2,81.0,80.0,1,1,6.6,2.8,3.0,2
22.0,1,165.0,85.0,34.68,2,72.2,60.0,0,0,8.2,1.5,5.0,0
30.0,0,169.0,69.0,30.12,0,67.0,64.0,2,2,5.0,1.3,1.0,2
40.0,1,175.0,65.0,30.93,2,69.0,86.0,0,2,5.1,1.2,1.0,2
47.0,1,165.0,116.0,19.59,2,82.0,85.0,1,2,4.4,2.6,1.0,2
54.0,0,168.0,79.0,31.1,2,88.0,85.0,2,1,4.8,2.2,5.0,2
42.0,0,175.0,104.0,31.28,2,25.0,70.0,2,1,7.2,2.7,4.0,2
41.77,1,164.0,115.0,29.58,1,77.0,93.0,2,0,6.6,0.8,3.0,1
31.0,1,161.0,75.0,23.32,2,70.0,61.0,1,0,8.0,1.7,3.0,0
64.0,1,170.0,106.0,26.58,2,31.0,80.0,0,1,5.7,2.2,1.0,2
53.0,1,159.0,118.0,27.55,1,114.0,85.0,2,0,8.8,2.7,5.0,0
56.0,1,178.0,51.0,27.55,2,66.0,71.0,2,0,4.2,1.5,1.0,2
33.0,0,175.0,105.0,22.52,0,164.5,68.0,2,0,4.3,1.3,3.0,2
