User_ID,Age,Gender,Height_cm,Weight_kg,BMI,Workout_Type,Workout_Duration_min,Heart_Rate_avg,Intensity_Level,Diet_Type,Sleep_Hours,Hydration_Liters,Workout_Frequency,Calories_Burned
Other,42.0,Female,154.0,74.0,18.65,Cardio,42.0,64.0,Other,Vegan,4.0,1.5,1.0,Invalid
N/A,53.0,Invalid,161.0,64.0,25.66,Other,24.0,86.0,Unknown,Other,8.8,1.4,1.0,
U04847,25.0,Other,165.0,87.0,24.42,Unknown,45.0,63.0,Invalid,Vegetarian,,0.9,3.0,Other
N/A,26.0,Male,178.0,72.0,27.39,Strength,82.0,88.0,Low,Invalid,6.8,2.8,1.0,N/A
Other,54.0,Invalid,174.0,101.0,31.65,Strength,71.0,62.0,Medium,Vegan,5.2,0.8,1.0,N/A
Unknown,62.0,N/A,170.0,115.0,32.4,N/A,29.0,92.0,Other,Vegan,8.6,1.7,3.0,Low
U04851,56.0,Male,167.0,106.0,25.12,Yoga,105.0,89.0,Medium,Other,8.6,1.1,3.0,
U04852,49.0,Female,152.0,106.0,25.59,Strength,58.0,,Unknown,N/A,8.3,3.0,5.0,Unknown
U04853,34.0,,169.0,101.0,20.94,Other,42.0,68.0,High,N/A,6.7,2.0,2.0,Low
Unknown,,Unknown,164.0,84.0,19.28,Invalid,30.0,60.0,Other,Unknown,4.4,0.9,3.0,Unknown
N/A,54.0,N/A,154.0,63.0,29.08,Yoga,111.0,82.0,Invalid,Unknown,4.4,2.2,5.0,Invalid
Other,36.0,Male,162.0,63.0,19.56,Unknown,114.0,62.0,Other,,8.5,3.0,,Other
U04857,61.0,Female,168.0,82.0,30.61,Unknown,91.0,91.0,N/A,Mixed,8.4,2.0,1.0,Unknown
U04858,46.0,N/A,161.0,101.0,27.39,Cardio,67.0,83.0,Invalid,N/A,6.2,1.6,2.0,High
U04859,24.0,,179.0,50.0,21.78,Cardio,111.0,65.0,Invalid,Vegan,5.6,1.2,6.0,Low
Other,45.0,Male,172.0,83.0,27.4,Cardio,35.0,72.0,Invalid,N/A,7.2,0.7,4.0,Medium
Unknown,26.0,Female,170.0,,21.52,,65.0,74.0,N/A,Mixed,,1.1,3.0,High
U04862,45.0,Invalid,154.0,73.0,25.74,Invalid,66.0,89.0,Medium,Invalid,7.7,,4.0,Medium
U04863,99.0,Female,155.0,53.0,31.69,Cardio,114.0,71.0,,N/A,7.1,2.4,6.0,Unknown
Unknown,46.0,Female,156.0,85.0,26.12,Invalid,67.0,99.0,Invalid,Unknown,5.2,2.7,5.0,High
Other,34.0,Female,175.0,107.0,20.95,Invalid,99.0,94.0,Medium,Mixed,15.0,2.5,3.0,High
U04866,33.0,Male,159.0,81.0,30.44,Invalid,88.0,87.0,High,Mixed,7.6,0.8,3.0,Medium
U04867,40.0,Male,165.0,58.0,21.58,Cardio,118.0,63.0,Unknown,Vegan,8.0,2.4,2.0,Invalid
,48.0,Female,,116.0,30.69,Unknown,44.0,66.0,Other,Other,4.6,2.0,5.0,Low
Unknown,20.0,Male,158.0,69.0,,Unknown,96.0,75.0,High,Invalid,4.9,1.7,15.0,N/A
,38.0,Male,176.0,111.0,25.99,Strength,112.0,81.0,Unknown,Vegetarian,7.4,1.9,4.0,N/A
U04871,43.0,N/A,153.0,107.0,32.55,Cardio,110.0,84.0,High,Mixed,5.9,0.5,6.0,Other
N/A,53.0,Male,170.0,71.0,30.19,Strength,100.0,62.0,,Other,6.8,,2.0,High
U04873,59.0,Invalid,,116.0,19.04,Strength,56.0,81.0,High,Vegan,7.1,1.8,6.0,Invalid
U04874,54.0,Other,157.0,,23.39,Other,82.0,90.0,Other,Vegan,7.9,0.9,2.0,N/A
U04875,39.0,Unknown,174.0,57.0,32.87,Invalid,,96.0,Low,Other,8.0,1.9,3.0,High
U04876,59.0,Female,,64.0,18.8,Yoga,77.0,81.0,Other,Other,5.4,1.4,4.0,Low
U04877,29.0,Male,164.0,81.0,27.5,Other,117.0,86.0,Low,Mixed,6.7,2.8,2.0,Low
,59.0,Male,170.0,102.0,,Cardio,113.0,61.0,Unknown,Vegetarian,4.6,2.9,3.0,Medium
U04879,30.0,Female,152.0,116.0,28.76,Invalid,50.0,81.0,High,Unknown,8.2,2.9,3.0,N/A
U04880,28.0,Other,166.0,53.0,31.05,Unknown,105.0,76.0,High,Unknown,,2.7,5.0,Low
N/A,33.0,N/A,,79.0,30.47,Strength,108.0,79.0,N/A,Vegan,5.5,3.0,3.0,Medium
U04882,25.0,Female,158.0,180.0,29.92,Invalid,87.0,83.0,Low,Vegan,4.8,,1.0,Other
N/A,57.0,Male,154.0,70.0,32.06,Other,118.0,90.0,Unknown,Mixed,4.4,,5.0,Unknown
U04884,57.0,Female,174.0,90.0,29.15,Strength,60.0,67.0,Medium,N/A,6.9,2.1,5.0,Other
U04885,62.0,Female,159.0,68.0,25.14,Yoga,69.0,64.0,Other,Vegetarian,4.5,2.5,1.0,Invalid
,19.0,Male,164.0,97.0,26.29,Yoga,63.0,61.0,Other,Other,7.4,0.8,1.0,
U04887,47.0,Other,177.0,112.0,30.33,Strength,28.0,63.0,High,Mixed,7.4,,6.0,Low
U04888,47.0,Male,178.0,69.0,32.96,,78.0,94.0,Invalid,Unknown,7.1,2.8,2.0,Unknown
U04889,29.0,Female,,113.0,22.99,Unknown,300.0,93.0,N/A,Other,8.4,1.9,6.0,Medium
U04890,27.0,N/A,153.0,,24.14,Cardio,110.0,62.0,N/A,Vegan,5.9,1.0,2.0,Other
U04891,61.0,Unknown,170.0,80.0,33.86,N/A,46.0,79.0,Invalid,N/A,8.5,1.8,6.0,N/A
Invalid,28.0,Invalid,169.0,67.0,28.05,Invalid,101.0,68.0,Medium,Vegan,4.2,2.3,1.0,Medium
U04893,32.0,,,,21.45,Cardio,113.0,65.0,Low,N/A,4.6,2.4,2.0,Invalid
U04894,33.0,Female,161.0,60.0,29.45,N/A,78.0,64.0,High,N/A,6.1,1.8,,Other
U04895,34.0,Unknown,150.0,93.0,34.85,Unknown,114.0,97.0,Medium,Mixed,7.0,1.0,1.0,Invalid
N/A,43.0,Male,173.0,113.0,32.09,Cardio,22.0,94.0,Low,Vegan,4.2,2.8,6.0,Other
U04897,19.0,Male,169.0,83.0,30.8,Yoga,112.0,90.0,N/A,Other,6.8,2.4,3.0,Other
U04898,29.0,N/A,154.0,114.0,21.93,Strength,26.0,72.0,Unknown,Vegetarian,5.5,1.2,2.0,Medium
Other,43.0,Male,155.0,104.0,32.96,Yoga,101.0,85.0,Low,Other,8.4,2.5,5.0,Low
Other,40.0,Female,179.0,50.0,27.18,Cardio,35.0,81.0,Low,Mixed,6.7,1.4,5.0,Low
N/A,35.0,Female,,87.0,33.17,Strength,68.0,91.0,Low,N/A,6.9,1.3,2.0,Low
U04902,49.0,Male,160.0,58.0,23.94,Cardio,51.0,74.0,Other,Vegetarian,8.7,2.7,2.0,Invalid
U04903,55.0,Female,157.0,66.0,19.52,Yoga,108.0,70.0,Medium,Vegetarian,7.8,2.7,2.0,Invalid
U04904,64.0,Female,156.0,101.0,26.35,N/A,63.0,75.0,Medium,Vegetarian,6.2,1.5,2.0,Low
Other,20.0,Female,153.0,67.0,22.95,Cardio,115.0,65.0,Low,Vegan,6.4,0.5,15.0,Medium
U04906,55.0,Male,155.0,112.0,30.3,N/A,38.0,70.0,High,N/A,7.2,10.0,1.0,Invalid
U04907,20.0,Male,165.0,82.0,34.29,,22.0,69.0,Other,Vegan,5.0,2.8,2.0,High
Invalid,47.0,Invalid,169.0,53.0,29.9,Strength,79.0,75.0,Unknown,Vegetarian,4.4,2.7,6.0,Low
U04909,18.0,Female,164.0,101.0,33.13,Invalid,54.0,71.0,High,Vegetarian,5.6,1.6,2.0,N/A
U04910,47.0,Female,163.0,,25.97,Strength,48.0,66.0,Invalid,Vegan,7.9,1.3,1.0,N/A
Other,62.0,Male,172.0,113.0,31.23,N/A,94.0,98.0,High,Invalid,5.3,1.3,1.0,High
U04912,49.0,Other,161.0,79.0,32.41,Cardio,89.0,,Unknown,,4.7,10.0,1.0,Medium
U04913,45.0,Other,178.0,57.0,30.23,Cardio,102.0,83.0,,Other,5.1,1.3,6.0,Other
U04914,38.0,Female,161.0,54.0,26.88,Yoga,64.0,74.0,Medium,Invalid,7.4,1.8,4.0,Invalid
U04915,63.0,Male,165.0,112.0,28.83,Cardio,,65.0,Other,Mixed,7.1,2.3,5.0,Medium
U04916,30.0,Other,164.0,50.0,30.06,Invalid,,78.0,Unknown,Unknown,7.4,1.0,6.0,Medium
N/A,44.0,Other,178.0,64.0,22.68,Cardio,109.0,67.0,N/A,Invalid,5.6,1.1,2.0,N/A
U04918,53.0,Unknown,162.0,87.0,31.86,Strength,54.0,95.0,Invalid,Unknown,8.5,1.4,3.0,High
U04919,24.0,Female,160.0,91.0,34.18,N/A,38.0,72.0,N/A,Vegan,6.3,2.1,3.0,N/A
Other,39.0,Female,179.0,95.0,,Yoga,36.0,92.0,High,Mixed,6.6,2.5,1.0,High
Invalid,27.0,Female,166.0,180.0,30.07,Yoga,300.0,91.0,Medium,Mixed,8.7,1.9,3.0,Other
U04922,56.0,Female,170.0,75.0,30.66,Invalid,96.0,,Medium,Other,8.9,0.8,5.0,Unknown
U04923,32.0,Other,164.0,110.0,29.43,Other,97.0,99.0,Medium,Vegan,7.3,1.6,2.0,Medium
Unknown,32.0,Unknown,163.0,116.0,27.53,Cardio,49.0,69.0,Low,Vegetarian,8.7,0.8,3.0,Other
N/A,21.0,Other,159.0,103.0,33.05,Invalid,67.0,92.0,Other,Mixed,6.7,0.7,5.0,Medium
Other,49.0,Invalid,161.0,71.0,25.91,Strength,76.0,60.0,Unknown,N/A,5.5,2.0,5.0,High
U04927,40.0,Unknown,165.0,75.0,19.51,Strength,36.0,80.0,High,Invalid,5.6,2.9,4.0,High
Invalid,23.0,Male,164.0,109.0,32.44,Invalid,34.0,64.0,High,Vegan,6.8,2.6,4.0,High
U04929,41.0,Male,159.0,88.0,,Unknown,101.0,60.0,N/A,Other,7.0,2.4,3.0,Unknown
Other,37.0,Female,153.0,85.0,32.51,Invalid,33.0,80.0,High,Mixed,6.2,2.3,5.0,Unknown
N/A,54.0,Unknown,176.0,70.0,20.79,Cardio,33.0,,Low,Vegetarian,8.4,2.7,1.0,Invalid
Unknown,37.0,,172.0,90.0,19.01,,64.0,79.0,High,Other,,2.4,4.0,Low
N/A,29.0,Female,178.0,97.0,33.92,Cardio,,68.0,Other,Mixed,5.4,2.1,5.0,Invalid
N/A,50.0,Female,250.0,75.0,20.94,Cardio,57.0,75.0,Unknown,N/A,,1.4,4.0,Low
U04935,45.0,Invalid,,112.0,31.86,Other,82.0,87.0,Invalid,Vegetarian,8.9,,2.0,N/A
,25.0,Invalid,169.0,85.0,32.08,Unknown,94.0,99.0,Unknown,Other,8.1,1.7,5.0,High
Unknown,18.0,Other,158.0,73.0,30.19,Other,30.0,95.0,Low,Unknown,,2.8,5.0,N/A
Invalid,54.0,N/A,170.0,70.0,20.67,Invalid,,,Unknown,Mixed,8.2,2.0,6.0,N/A
U04939,39.0,Male,174.0,67.0,29.51,Cardio,300.0,83.0,High,Mixed,8.1,1.0,2.0,Other
U04940,23.0,Other,173.0,64.0,33.17,Yoga,86.0,75.0,Medium,Unknown,8.7,2.1,6.0,Medium
Other,38.0,Unknown,169.0,55.0,25.52,Other,44.0,73.0,High,Vegan,5.9,1.7,4.0,Invalid
Unknown,49.0,Other,160.0,92.0,25.32,Strength,100.0,93.0,Unknown,Unknown,6.8,2.8,2.0,Medium
U04943,52.0,Female,160.0,80.0,25.81,Strength,80.0,83.0,Low,Other,4.5,0.9,,N/A
Unknown,32.0,Male,156.0,77.0,19.86,Invalid,105.0,70.0,Medium,N/A,,2.3,15.0,Low
U04945,22.0,Male,,,33.22,Yoga,112.0,95.0,Other,Vegetarian,8.9,2.2,4.0,High
N/A,,N/A,159.0,78.0,32.84,Yoga,45.0,60.0,Medium,Vegetarian,7.9,3.0,5.0,High
N/A,23.0,Male,153.0,70.0,34.97,Other,53.0,71.0,Medium,,6.3,1.9,3.0,Unknown
U04948,,N/A,154.0,107.0,28.16,Yoga,109.0,80.0,High,N/A,6.5,2.7,4.0,Invalid
Unknown,63.0,Female,154.0,109.0,30.89,Strength,28.0,68.0,Medium,Invalid,6.2,0.6,1.0,N/A
U04950,57.0,Male,160.0,99.0,21.84,Strength,59.0,98.0,Invalid,Invalid,5.5,0.8,5.0,Low
U04951,46.0,Unknown,158.0,80.0,29.51,Other,94.0,62.0,Low,Other,6.6,,2.0,Low
Invalid,24.0,Unknown,177.0,96.0,29.22,Other,26.0,75.0,High,Other,4.3,2.0,1.0,
U04953,57.0,Other,165.0,83.0,33.37,Strength,49.0,63.0,Low,Invalid,9.0,1.6,6.0,Unknown
Invalid,30.0,Female,158.0,51.0,32.21,Cardio,85.0,85.0,Medium,Vegetarian,6.1,1.0,4.0,Low
Other,55.0,Unknown,171.0,116.0,33.98,Cardio,49.0,72.0,Invalid,Vegetarian,8.6,2.0,5.0,Low
U04956,35.0,Male,179.0,101.0,32.84,Strength,87.0,79.0,Other,Other,7.6,1.9,4.0,High
Invalid,19.0,Male,153.0,56.0,32.83,Cardio,77.0,78.0,Low,Mixed,5.4,1.8,1.0,High
U04958,25.0,Male,151.0,68.0,19.55,Cardio,74.0,86.0,Low,Vegetarian,5.1,0.7,5.0,Invalid
N/A,28.0,Male,163.0,64.0,32.46,Strength,33.0,61.0,,Vegan,9.0,2.8,1.0,High
U04960,50.0,Female,152.0,97.0,28.52,Invalid,96.0,69.0,,Vegetarian,7.9,2.0,4.0,Low
U04961,55.0,Unknown,167.0,63.0,24.78,Yoga,108.0,84.0,High,Invalid,5.2,1.2,6.0,Medium
U04962,44.0,Male,170.0,52.0,19.43,Strength,96.0,78.0,Other,Mixed,4.3,2.2,5.0,Low
Unknown,37.0,Unknown,155.0,99.0,29.68,Cardio,96.0,74.0,,Mixed,7.5,1.3,5.0,Low
N/A,,Invalid,160.0,103.0,23.92,Other,56.0,98.0,Low,N/A,5.5,1.8,5.0,Low
U04965,60.0,Unknown,170.0,55.0,26.22,Yoga,63.0,83.0,High,Vegetarian,5.1,1.4,4.0,Medium
U04966,48.0,Female,167.0,98.0,29.75,Strength,25.0,75.0,Medium,,7.7,2.7,3.0,High
U04967,44.0,Female,161.0,72.0,33.54,Other,45.0,76.0,Unknown,Vegetarian,7.4,3.0,6.0,N/A
Invalid,49.0,Male,154.0,69.0,32.12,Invalid,33.0,75.0,Medium,N/A,6.4,0.9,,High
U04969,27.0,Female,158.0,,25.93,,27.0,77.0,Other,Invalid,8.7,0.6,2.0,Low
N/A,,Male,169.0,94.0,24.9,Strength,43.0,63.0,Medium,Mixed,7.4,,3.0,N/A
U04971,62.0,Male,177.0,110.0,22.46,Yoga,105.0,61.0,Other,N/A,8.5,2.0,4.0,N/A
Invalid,44.0,Female,175.0,105.0,24.65,N/A,,90.0,Other,Vegetarian,5.0,0.9,2.0,Medium
U04973,52.0,,,51.0,20.33,Invalid,,61.0,N/A,Unknown,5.5,2.5,1.0,N/A
N/A,48.0,Male,168.0,94.0,34.52,Unknown,104.0,61.0,Medium,Vegetarian,4.5,1.5,2.0,Low
Unknown,32.0,Female,152.0,89.0,27.97,Other,82.0,74.0,N/A,Mixed,5.5,2.0,6.0,Medium
U04976,33.0,Male,158.0,73.0,20.61,Cardio,45.0,88.0,Unknown,Unknown,8.9,1.6,5.0,High
Unknown,30.0,Female,153.0,78.0,24.32,Strength,29.0,93.0,High,Mixed,8.8,2.8,6.0,Invalid
U04978,52.0,N/A,166.0,116.0,27.53,Other,96.0,99.0,Other,Mixed,7.8,0.6,3.0,Medium
Invalid,28.0,Invalid,166.0,117.0,27.29,Yoga,77.0,91.0,Medium,Vegan,6.6,2.3,4.0,Medium
N/A,38.0,Male,,115.0,19.09,Cardio,33.0,80.0,Low,Vegetarian,7.9,10.0,6.0,Other
U04981,28.0,Male,172.0,103.0,34.19,Other,,89.0,Unknown,Vegetarian,6.8,2.1,4.0,Unknown
Invalid,47.0,Female,151.0,102.0,23.04,Other,90.0,250.0,N/A,Vegetarian,4.0,1.5,5.0,High
U04983,52.0,Male,,98.0,18.77,Invalid,58.0,73.0,Invalid,Unknown,6.5,0.5,3.0,High
Other,39.0,Unknown,158.0,81.0,19.76,Other,50.0,,High,,7.0,2.2,3.0,Low
U04985,,Other,,110.0,28.07,Invalid,69.0,73.0,Medium,N/A,,2.6,6.0,
Unknown,48.0,N/A,164.0,91.0,20.77,Unknown,35.0,93.0,Medium,Vegetarian,5.0,0.7,5.0,High
U04987,31.0,Invalid,164.0,50.0,19.19,Cardio,91.0,73.0,Medium,Mixed,5.4,1.6,3.0,Other
U04988,99.0,Invalid,152.0,112.0,24.76,Other,,84.0,Medium,Vegan,7.1,0.9,,High
U04989,49.0,Unknown,168.0,84.0,28.78,Cardio,34.0,71.0,High,Invalid,4.7,2.0,2.0,Low
N/A,,Male,,100.0,20.35,Unknown,108.0,99.0,Low,Vegan,7.6,2.5,6.0,Other
U04991,49.0,Female,152.0,94.0,23.67,Strength,57.0,79.0,Unknown,Unknown,6.1,2.2,5.0,High
Unknown,32.0,Invalid,155.0,114.0,25.39,Cardio,98.0,66.0,Low,Vegetarian,5.8,1.3,4.0,Low
Invalid,60.0,Unknown,153.0,63.0,21.13,Cardio,108.0,74.0,High,N/A,8.0,0.8,1.0,Medium
Invalid,52.0,N/A,173.0,52.0,26.85,,90.0,68.0,Medium,N/A,6.5,2.5,,High
Unknown,20.0,N/A,162.0,73.0,19.91,Unknown,109.0,63.0,High,N/A,5.9,1.3,6.0,Other
N/A,,Female,176.0,114.0,19.27,Cardio,91.0,90.0,N/A,Vegan,8.4,,6.0,Low
U04997,22.0,Male,162.0,97.0,27.08,Unknown,101.0,82.0,N/A,Mixed,5.8,1.9,,Unknown
Invalid,38.0,Male,176.0,59.0,22.59,Yoga,40.0,65.0,Medium,Invalid,8.3,1.1,15.0,Unknown
U04999,27.0,Other,160.0,62.0,20.07,N/A,35.0,87.0,Unknown,Unknown,6.5,2.6,15.0,N/A
U05000,36.0,Unknown,154.0,63.0,25.49,Invalid,86.0,71.0,N/A,Vegetarian,5.0,0.9,4.0,High
U04988,,Male,152.0,112.0,24.76,Unknown,,84.0,Invalid,N/A,7.1,0.9,,High
U02046,23.0,N/A,170.0,103.0,25.91,Cardio,45.0,71.0,Low,Other,4.4,1.3,2.0,Low
U02101,34.0,,152.0,87.0,20.11,Strength,95.0,,N/A,Vegetarian,4.2,2.7,4.0,High
U03336,42.0,N/A,179.0,65.0,18.86,,32.0,64.0,Invalid,Mixed,5.5,2.1,4.0,N/A
U03417,50.0,Male,153.0,83.0,21.16,Cardio,57.0,81.0,Other,Mixed,7.0,1.0,6.0,High
Unknown,28.0,Other,176.0,111.0,34.6,Cardio,77.0,75.0,N/A,Invalid,5.3,2.6,5.0,Unknown
Unknown,33.0,,150.0,65.0,22.41,Other,,65.0,Low,Mixed,8.0,2.1,4.0,Low
Unknown,29.0,Unknown,157.0,64.0,25.14,Yoga,,95.0,Low,Vegan,4.5,2.0,2.0,Low
U02509,49.0,Other,171.0,79.0,23.84,Yoga,65.0,73.0,Medium,Mixed,7.1,1.6,2.0,Low
Unknown,37.0,Female,177.0,103.0,30.88,N/A,40.0,86.0,Medium,Vegetarian,6.4,0.7,4.0,Medium
N/A,21.0,Male,167.0,180.0,25.25,Strength,27.0,84.0,Medium,Unknown,7.9,2.4,6.0,Low
U02069,42.0,N/A,153.0,71.0,29.61,Strength,84.0,69.0,Invalid,Mixed,5.7,2.9,6.0,High
N/A,40.0,Male,176.0,115.0,23.77,Strength,65.0,91.0,Medium,Vegetarian,5.5,2.2,4.0,Medium
U01965,53.0,Invalid,171.0,106.0,26.25,Unknown,94.0,99.0,Low,Other,,1.1,5.0,Other
Unknown,41.0,N/A,179.0,71.0,21.79,Unknown,51.0,94.0,High,Vegetarian,7.9,1.1,15.0,Other
U02183,19.0,Male,177.0,55.0,24.97,Strength,89.0,97.0,Unknown,Other,8.2,2.0,2.0,Low
U03353,62.0,Female,151.0,106.0,,Strength,30.0,91.0,,Vegetarian,8.6,1.3,1.0,Unknown
U01480,52.0,Female,165.0,86.0,33.94,N/A,71.0,64.0,Medium,Unknown,5.6,0.7,1.0,Unknown
U02384,29.0,N/A,155.0,95.0,34.35,N/A,79.0,97.0,Other,Unknown,5.3,2.0,2.0,Unknown
U02098,27.0,Female,167.0,64.0,27.19,Other,80.0,68.0,Unknown,Vegan,6.4,2.8,1.0,Other
Other,32.0,N/A,168.0,98.0,21.0,Yoga,101.0,83.0,N/A,Mixed,6.9,0.7,2.0,High
U03468,42.0,Male,152.0,53.0,24.68,Strength,,72.0,N/A,Vegetarian,6.7,3.0,6.0,Medium
Other,59.0,Male,,84.0,34.16,Strength,77.0,,Unknown,Mixed,7.9,1.7,3.0,Low
U02255,18.0,Unknown,167.0,59.0,28.8,Invalid,76.0,61.0,Low,Unknown,6.5,2.6,6.0,High
U00039,24.0,Other,175.0,180.0,19.53,N/A,113.0,80.0,Unknown,Mixed,5.9,0.8,4.0,Low
U03848,38.0,Male,154.0,58.0,32.15,Yoga,47.0,73.0,Medium,Vegan,7.5,,6.0,Other
U02118,22.0,Female,179.0,66.0,20.21,Strength,47.0,90.0,Unknown,Vegetarian,5.3,2.0,6.0,High
U02229,33.0,Female,173.0,,32.26,,112.0,99.0,Low,Mixed,7.0,0.5,2.0,Medium
U01298,37.0,Other,165.0,86.0,28.62,Strength,67.0,78.0,N/A,Vegetarian,4.7,2.3,1.0,Medium
,61.0,Male,154.0,108.0,25.54,Invalid,22.0,73.0,Invalid,Invalid,7.6,2.9,5.0,Low
U01264,50.0,Other,160.0,91.0,33.94,Invalid,64.0,64.0,N/A,Unknown,,2.2,3.0,Other
Invalid,25.0,Male,178.0,103.0,24.87,Unknown,88.0,91.0,Low,Vegetarian,4.7,1.5,4.0,Low
U00249,57.0,Female,176.0,110.0,28.75,N/A,93.0,86.0,Low,Vegan,4.8,2.6,6.0,Medium
U02966,43.0,Invalid,175.0,81.0,22.52,Other,25.0,82.0,Low,Mixed,5.8,2.7,2.0,Unknown
U01027,57.0,Other,171.0,107.0,26.24,Invalid,112.0,,Medium,Invalid,,1.3,4.0,High
U01057,40.0,Invalid,153.0,61.0,31.97,Unknown,57.0,95.0,Invalid,Unknown,8.3,0.8,,High
N/A,49.0,Female,178.0,102.0,23.38,Cardio,21.0,97.0,Low,Other,6.6,1.0,5.0,Other
U04485,36.0,Male,158.0,84.0,29.36,Unknown,93.0,68.0,Medium,Unknown,5.2,2.3,3.0,Unknown
Invalid,32.0,Female,170.0,91.0,27.6,Unknown,96.0,99.0,Invalid,Mixed,8.6,0.6,1.0,N/A
U00722,18.0,Male,166.0,72.0,26.15,N/A,58.0,79.0,Low,Vegetarian,7.8,2.7,2.0,Low
U01487,41.0,Invalid,150.0,,22.98,Strength,26.0,95.0,Other,Vegan,4.2,0.6,6.0,N/A
U00338,63.0,Invalid,167.0,63.0,25.44,Cardio,45.0,82.0,High,Vegan,7.8,,1.0,Invalid
U04143,45.0,Female,176.0,91.0,30.89,Cardio,,74.0,N/A,Vegan,8.3,2.2,1.0,Medium
U02099,47.0,Male,179.0,55.0,27.4,Cardio,86.0,64.0,Medium,Vegan,4.7,2.9,4.0,Low
U02001,34.0,Invalid,152.0,63.0,33.26,Unknown,44.0,75.0,Medium,N/A,6.0,0.8,6.0,Low
N/A,,Female,154.0,61.0,33.88,Strength,69.0,90.0,Unknown,Vegan,5.9,1.5,3.0,Other
Invalid,31.0,Female,176.0,87.0,23.99,N/A,114.0,60.0,Unknown,Invalid,4.6,0.6,4.0,Low
U04557,60.0,Male,174.0,106.0,20.41,Yoga,62.0,82.0,Low,Vegetarian,4.9,10.0,,Medium
N/A,38.0,Invalid,179.0,,29.01,Strength,300.0,96.0,High,Vegan,8.8,0.6,3.0,High
U02800,99.0,N/A,157.0,85.0,22.84,Strength,33.0,81.0,N/A,Vegetarian,7.6,2.6,4.0,Invalid
Unknown,52.0,Female,165.0,92.0,25.32,Cardio,62.0,60.0,Unknown,Mixed,6.7,1.2,4.0,Medium
U00638,56.0,Invalid,158.0,52.0,21.68,Yoga,103.0,97.0,High,Invalid,6.1,1.3,5.0,N/A
Other,24.0,Female,161.0,102.0,24.49,Strength,47.0,83.0,Invalid,Other,4.2,1.5,15.0,Low
U04789,58.0,,154.0,73.0,33.86,Strength,33.0,62.0,Low,Vegan,4.9,1.0,2.0,Low
U01138,42.0,Female,178.0,68.0,31.98,Unknown,74.0,92.0,High,Mixed,7.1,2.6,6.0,High
U04170,24.0,Female,165.0,105.0,28.79,Strength,118.0,83.0,Invalid,Mixed,5.9,1.2,5.0,High
U03026,43.0,Unknown,168.0,107.0,33.25,Unknown,82.0,62.0,Low,Vegetarian,7.3,2.5,4.0,N/A
U03136,,Female,167.0,113.0,20.1,Yoga,70.0,,High,Vegetarian,5.5,10.0,4.0,High
U01702,27.0,Female,157.0,87.0,,Yoga,83.0,73.0,Medium,Vegan,4.9,3.0,5.0,Medium
U04858,46.0,Unknown,161.0,101.0,27.39,Cardio,67.0,83.0,,Unknown,6.2,1.6,2.0,Invalid
Other,38.0,Other,165.0,53.0,22.9,Unknown,63.0,,Low,Vegan,5.1,2.6,1.0,Medium
U03699,20.0,Male,168.0,80.0,18.7,Cardio,57.0,95.0,Unknown,Other,7.6,10.0,3.0,High
U04718,49.0,Unknown,163.0,110.0,25.57,N/A,,81.0,Low,Vegan,6.9,1.6,3.0,Unknown
Invalid,26.0,Male,164.0,100.0,19.3,Strength,,70.0,Other,Other,6.0,1.5,2.0,Other
U02170,,Other,151.0,66.0,29.99,Unknown,84.0,70.0,High,Vegan,4.4,1.7,6.0,Other
U01869,47.0,Female,169.0,58.0,25.97,Other,99.0,,Unknown,N/A,,2.2,6.0,
Unknown,19.0,Female,173.0,111.0,25.73,Strength,107.0,86.0,Other,N/A,,1.7,2.0,High
,42.0,,167.0,97.0,27.77,Other,,65.0,Invalid,Vegetarian,7.1,0.9,5.0,N/A
N/A,43.0,Male,176.0,76.0,23.2,N/A,92.0,65.0,Low,Other,8.4,2.5,1.0,Medium
,40.0,Invalid,176.0,74.0,27.12,Other,67.0,70.0,N/A,Unknown,5.3,1.9,3.0,Medium
U00846,38.0,N/A,177.0,74.0,33.9,Invalid,30.0,63.0,Low,Mixed,4.6,2.0,3.0,Other
U00750,27.0,Male,166.0,119.0,31.68,,39.0,87.0,Medium,Mixed,8.3,2.1,3.0,Invalid
Invalid,54.0,Female,167.0,84.0,26.64,N/A,,78.0,High,Vegetarian,7.5,1.4,4.0,Medium
Unknown,43.0,Invalid,175.0,93.0,18.57,N/A,51.0,74.0,Low,Vegan,8.6,2.8,6.0,Medium
U03823,60.0,Male,178.0,67.0,,Yoga,105.0,,Unknown,Vegan,7.5,2.9,6.0,Other
U03089,45.0,Female,,73.0,19.75,Other,67.0,64.0,Unknown,Vegetarian,5.0,2.9,5.0,Medium
N/A,24.0,Unknown,152.0,95.0,27.45,Yoga,39.0,83.0,N/A,Unknown,8.5,1.8,6.0,Medium
Unknown,36.0,Female,161.0,62.0,32.4,Yoga,82.0,74.0,High,Mixed,8.7,2.3,6.0,Medium
Other,64.0,Female,151.0,73.0,31.26,Other,67.0,75.0,Unknown,Vegan,5.1,1.4,1.0,Invalid
U01566,24.0,Unknown,168.0,118.0,30.33,Invalid,100.0,79.0,Medium,Vegan,4.6,1.8,2.0,Medium
U03632,61.0,Male,167.0,117.0,31.61,Strength,60.0,65.0,High,Vegan,7.6,0.6,3.0,Low
N/A,28.0,Female,173.0,54.0,30.43,,80.0,62.0,Invalid,Vegan,7.6,1.3,,Low
